Date,Time,Latitude,Longitude,Road Name,Road Type,Vehicle Count,Average Speed,Weather,Temperature,Humidity,Accident Count,Traffic Signal,Holiday,Travel Time,Congestion Level
2026-06-23,17:30,28.644713856018335,77.27484204411529,Vikas Marg,Arterial,140,14.53,Clear,35.8,31.7,0,1,0,20.64,High
2026-06-19,20:15,28.453631782243452,77.01880967640132,MG Road,Highway,375,23.87,Rainy,22.7,88.9,0,1,0,12.57,High
2026-06-06,08:30,28.644517873211672,77.12139438813067,Outer Ring Road,Highway,173,28.19,Clear,39.5,36.0,0,1,0,10.64,Moderate
2026-06-16,20:00,28.60617204738948,77.21636296874509,Grand Trunk Road,Highway,351,30.79,Clear,36.9,31.6,0,0,0,9.74,High
2026-06-02,14:45,28.579333447639367,77.22161070730462,Lodi Road,Local,25,18.85,Rainy,,81.5,0,1,0,15.91,Moderate
2026-06-09,06:45,28.64849682763911,77.27544503184605,Vikas Marg,Arterial,86,5.19,Snowy,-1.3,70.3,1,1,0,57.85,High
2026-06-03,03:15,28.64470367887103,77.1143167353626,Outer Ring Road,Highway,152,50.61,Foggy,16.4,97.7,0,1,0,5.93,Moderate
2026-06-20,17:30,28.60393051364322,77.17819917805126,Sardar Patel Marg,Arterial,98,14.71,Clear,30.8,35.6,0,0,0,20.4,High
2026-06-18,00:45,28.61895585842391,77.20631431714358,Grand Trunk Road,Highway,145,71.69,Clear,41.4,55.2,0,0,0,4.18,Moderate
2026-06-29,07:30,28.602174486684547,77.1700108162653,Sardar Patel Marg,Arterial,148,15.59,Clear,33.2,51.2,0,1,0,19.24,Moderate
2026-06-21,17:30,28.642849239804438,77.28529343791033,Vikas Marg,Arterial,112,18.9,Clear,40.8,50.2,0,1,0,15.87,Moderate
2026-06-08,19:30,28.562608368208046,77.21385414702286,Ring Road,Highway,235,33.96,Clear,34.8,51.1,0,1,0,8.83,Moderate
2026-06-20,12:30,28.609387648873415,77.20405999481024,Grand Trunk Road,Highway,85,45.11,Rainy,30.0,83.3,0,0,0,6.65,Low
2026-06-29,09:00,28.46482445636008,77.02409984289893,MG Road,Highway,296,22.77,Rainy,29.8,83.5,0,1,0,13.17,High
2026-06-08,22:30,28.63531817166156,77.27664891612154,Vikas Marg,Arterial,80,45.87,Clear,37.7,57.3,0,0,0,6.54,Low
2026-06-30,07:15,28.64406681909038,77.11404957128283,Outer Ring Road,Highway,345,31.15,Clear,,50.3,0,1,0,9.63,High
2026-06-15,19:15,28.457140696608224,77.01843276410352,MG Road,Highway,413,26.24,Clear,33.2,50.2,0,1,0,11.43,High
2026-06-24,05:45,28.450746354500982,77.02019056584987,MG Road,Highway,132,71.04,Clear,32.2,52.8,0,1,0,4.22,Moderate
2026-06-13,17:15,28.592771978625432,77.17823265066569,Sardar Patel Marg,Arterial,114,11.02,Rainy,27.8,95.8,0,1,0,27.22,High
2026-06-13,04:00,28.460955104665697,77.03395927539873,MG Road,Highway,94,79.0,Clear,33.5,59.6,0,1,0,3.8,Low
2026-06-02,16:30,28.62089951534219,77.21891982101893,Grand Trunk Road,Highway,138,71.17,Clear,36.1,33.0,0,0,0,4.22,Moderate
2026-06-13,19:15,28.46630672476442,77.01956603469615,MG Road,Highway,181,23.78,Rainy,27.1,81.6,0,1,0,12.62,Moderate
2026-06-10,08:45,28.551238355690028,77.16997833019359,Nelson Mandela Marg,Arterial,184,19.63,Clear,36.0,37.5,0,0,0,15.28,Moderate
2026-06-17,03:15,28.59766009860225,77.1799321447368,Sardar Patel Marg,Arterial,74,19.49,Snowy,0.3,70.2,0,1,0,15.39,Moderate
2026-06-08,07:30,28.60935261017735,77.20915296172035,Grand Trunk Road,Highway,262,34.61,Clear,31.0,38.0,0,0,0,8.67,High
2026-06-04,05:30,28.62429268065516,77.21138393059326,Connaught Place Inner Circle,Arterial,77,34.2,Clear,35.6,59.6,0,1,0,8.77,Moderate
2026-06-18,03:45,28.606003848003905,77.1856461136549,Sardar Patel Marg,Arterial,83,33.12,Rainy,28.2,81.3,0,1,0,9.06,Moderate
2026-06-02,17:30,28.641296902044342,77.12494985911763,Outer Ring Road,Highway,348,26.37,Clear,28.0,39.7,0,1,0,11.38,High
2026-06-17,15:30,28.590768488367416,77.22805990075119,Lodi Road,Local,24,27.47,Clear,30.5,43.9,0,1,0,10.92,Moderate
2026-06-24,18:15,28.54432688630636,77.16430184671565,Nelson Mandela Marg,Arterial,170,16.77,Clear,38.2,50.5,0,1,0,17.89,Moderate
2026-06-18,07:15,28.459366004324778,77.02251985250288,MG Road,Highway,334,36.81,Clear,37.1,31.2,0,1,0,8.15,High
2026-06-06,07:00,28.456631124473766,77.03325711617236,MG Road,Highway,182,25.88,Foggy,18.2,93.3,0,1,0,11.59,Moderate
2026-06-25,19:00,28.544484828016518,77.15470681662136,Nelson Mandela Marg,Arterial,105,10.91,Rainy,24.4,85.1,0,1,1,27.5,High
2026-06-23,03:15,28.449552149267852,77.02916478868075,MG Road,Highway,173,77.39,Clear,34.4,47.0,0,1,0,3.88,Moderate
2026-06-06,11:00,28.56041431169783,77.21466409609906,Ring Road,Highway,78,80.89,Clear,30.6,48.8,0,0,0,3.71,Low
2026-06-08,06:00,28.631419784889925,77.22310826029793,Connaught Place Inner Circle,Arterial,79,29.67,Foggy,16.6,90.5,0,1,0,10.11,Moderate
2026-06-28,20:15,22.55671142958166,88.34939088412528,Park Street,Local,46,13.2,Clear,30.0,57.5,0,1,0,22.73,High
2026-06-27,17:00,28.5483273858602,77.16809982392708,Nelson Mandela Marg,Arterial,130,15.86,Clear,30.9,50.6,0,1,0,18.92,Moderate
2026-06-09,12:30,28.645570916428454,77.12710832309263,Outer Ring Road,Highway,165,68.76,Clear,33.3,30.2,0,1,0,4.36,Moderate
2026-06-28,06:30,28.59276789534801,77.18269020271356,Sardar Patel Marg,Arterial,59,34.92,Clear,39.7,30.6,0,1,0,8.59,Moderate
2026-06-24,16:15,28.635077401744258,77.21413782685067,Connaught Place Inner Circle,Arterial,68,26.14,Rainy,23.9,88.8,0,0,0,11.48,Moderate
2026-06-28,03:15,28.64007163554829,77.11380606220543,Outer Ring Road,Highway,90,49.61,Rainy,27.6,80.2,0,1,0,6.05,Low
2026-06-07,13:00,28.625146283217898,77.21645195487507,Connaught Place Inner Circle,Arterial,60,43.24,Clear,40.2,31.0,0,1,0,6.94,Low
2026-06-04,01:15,28.643128262684595,77.11328433916455,Outer Ring Road,Highway,155,76.93,Clear,39.1,40.0,0,1,0,3.9,Moderate
2026-06-27,01:45,28.53573224161362,77.1644768169626,Nelson Mandela Marg,Arterial,44,45.78,Clear,31.8,42.3,0,1,0,6.55,Low
2026-06-19,11:15,28.6064859415415,77.16819279169258,Sardar Patel Marg,Arterial,78,44.8,Clear,33.5,39.1,0,1,0,6.7,Low
2026-06-06,17:45,28.454753952637937,77.0174942054911,MG Road,Highway,269,22.39,Rainy,23.8,93.6,0,1,0,13.4,High
2026-06-27,22:00,28.571767226054735,77.2179365808968,Ring Road,Highway,86,47.13,Rainy,22.7,90.3,0,1,0,6.37,Low
2026-06-20,05:30,22.557877901277955,88.3469062935078,Park Street,Local,23,29.95,Clear,36.6,38.6,0,0,0,10.02,Moderate
2026-06-15,13:15,28.462942973738645,77.01967490063991,MG Road,Highway,174,57.01,Foggy,13.6,91.1,0,0,0,5.26,Moderate
2026-06-23,00:00,28.628840105016916,77.22610779662999,Connaught Place Inner Circle,Arterial,65,33.81,Clear,36.5,40.8,0,1,0,8.87,Moderate
2026-06-15,12:30,28.459332266896805,77.01696868419401,MG Road,Highway,137,83.99,Clear,32.3,56.6,0,1,0,3.57,Moderate
2026-06-28,19:15,28.606097195141057,77.20749366983394,Grand Trunk Road,Highway,293,36.19,Clear,39.9,47.7,0,0,0,8.29,High
2026-06-21,15:30,28.633629742497174,77.1124076592955,Outer Ring Road,Highway,116,51.84,Rainy,28.0,89.0,0,1,0,5.79,Low
2026-06-02,11:45,28.641578846106718,77.27805709547927,Vikas Marg,Arterial,91,40.75,Clear,41.6,34.3,0,1,0,7.36,Low
2026-06-16,22:30,28.637229566681885,77.11788266485657,Outer Ring Road,Highway,132,63.12,Clear,30.5,30.5,0,1,0,4.75,Moderate
2026-06-14,06:30,28.595720310459235,77.231731285685,Lodi Road,Local,19,17.37,Rainy,28.4,92.3,0,1,0,17.27,Moderate
2026-06-18,12:00,28.620890353323855,77.2158733675084,Grand Trunk Road,Highway,149,66.18,Clear,28.0,44.0,0,1,0,4.53,Moderate
2026-06-30,16:00,28.598452264172682,77.17691871669098,Sardar Patel Marg,Arterial,87,33.76,Clear,41.2,51.4,0,1,0,8.89,Moderate
2026-06-30,15:30,22.558384499445133,88.35218548722813,Park Street,Local,26,16.2,Rainy,23.0,83.8,0,1,0,18.52,Moderate
2026-06-21,15:00,28.55924422629841,77.20285716857732,Ring Road,Highway,99,32.45,Snowy,4.5,94.8,0,1,0,9.24,Moderate
2026-06-10,12:15,28.625404089741274,77.21182583630144,Connaught Place Inner Circle,Arterial,72,29.72,Rainy,23.3,97.4,0,1,0,10.09,Moderate
2026-06-13,23:45,22.545177036178732,88.3621562892451,Park Street,Local,17,28.2,Clear,31.9,37.5,0,1,0,10.64,Moderate
2026-06-23,20:00,28.598292541417372,77.16727315672853,Sardar Patel Marg,Arterial,138,18.22,Clear,31.9,55.8,0,1,0,16.46,Moderate
2026-06-27,10:15,28.572564955552927,77.21605984035733,Ring Road,Highway,213,30.59,Clear,37.8,36.2,0,1,0,9.81,Moderate
2026-06-01,20:30,28.618082476816305,77.2006951894655,Grand Trunk Road,Highway,295,24.22,Rainy,29.5,99.9,0,0,0,12.39,High
2026-06-25,15:15,28.573370265465208,77.21789335248627,Ring Road,Highway,138,63.65,Clear,33.4,56.7,0,1,0,4.71,Moderate
2026-06-09,15:30,28.629690671693165,77.21618311218238,Connaught Place Inner Circle,Arterial,67,47.58,Clear,34.8,49.6,0,0,0,6.31,Low
2026-06-28,13:30,28.54357980181262,77.15913085625432,Nelson Mandela Marg,Arterial,70,47.41,Clear,33.6,34.1,0,1,0,6.33,Low
2026-06-03,11:30,28.59288724398368,77.21892070286535,Lodi Road,Local,19,29.22,Clear,28.4,51.8,0,1,1,10.27,Moderate
2026-06-21,22:30,28.5432683087052,77.17400019495659,Nelson Mandela Marg,Arterial,63,45.33,Clear,32.0,45.3,0,1,0,6.62,Low
2026-06-26,11:45,22.54542593538608,88.35230846487265,Park Street,Local,34,17.61,Rainy,24.5,92.9,0,0,0,17.03,Moderate
2026-06-03,18:45,28.59427933473471,77.1726195446776,Sardar Patel Marg,Arterial,149,17.57,Clear,39.0,51.3,0,0,0,17.08,Moderate
2026-06-04,01:45,28.61756721589747,77.21348481573627,Grand Trunk Road,Highway,127,73.32,Clear,29.7,58.9,0,1,0,4.09,Moderate
2026-06-19,07:15,28.59653986470733,77.18543690999097,Sardar Patel Marg,Arterial,191,13.79,Rainy,23.1,91.6,0,1,0,21.75,High
2026-06-22,10:15,28.55028292830092,77.15856026168065,Nelson Mandela Marg,Arterial,119,16.98,Clear,35.8,35.5,0,1,0,17.67,Moderate
2026-06-07,01:30,28.579203932228157,77.23410644145456,Lodi Road,Local,20,26.52,Clear,32.0,57.5,0,1,0,11.31,Moderate
2026-06-08,17:30,28.575552663818435,77.20156219377502,Ring Road,Highway,306,24.18,Rainy,27.6,81.7,0,1,0,12.41,High
2026-06-23,10:00,28.59073194567605,77.2215143701891,Lodi Road,Local,62,6.39,Foggy,15.8,91.7,0,1,0,46.99,High
2026-06-04,17:00,28.631304714366514,77.22300703987838,Connaught Place Inner Circle,Arterial,156,20.43,Clear,36.5,31.2,0,0,0,14.69,Moderate
2026-06-07,14:45,28.571019102403387,77.21365164339684,Ring Road,Highway,90,81.64,Clear,29.1,47.8,0,1,0,3.67,Low
2026-06-22,02:30,28.593230019211596,77.1727400621102,Sardar Patel Marg,Arterial,94,47.69,Clear,29.0,30.6,0,1,0,6.29,Low
2026-06-10,14:00,28.59408680175155,77.18245052846326,Sardar Patel Marg,Arterial,86,41.47,Clear,41.3,43.3,0,0,0,7.23,Low
2026-06-23,13:00,28.46121028084962,77.02356191095016,MG Road,Highway,124,67.74,Clear,34.9,44.7,0,1,0,4.43,Moderate
2026-06-10,01:00,28.583576588598394,77.22268015473473,Lodi Road,Local,33,21.1,Clear,35.7,55.0,0,1,0,14.22,Moderate
2026-06-08,04:45,28.622125395779673,77.19938598264454,Grand Trunk Road,Highway,149,83.57,Clear,31.1,55.4,0,1,0,3.59,Moderate
2026-06-19,19:30,28.45242442976921,77.0344268720976,MG Road,Highway,312,20.7,Rainy,29.7,86.5,0,0,0,14.49,High
2026-06-20,19:00,28.531604813394857,77.1704094746936,Nelson Mandela Marg,Arterial,132,19.78,Clear,35.9,35.6,0,1,0,15.16,Moderate
2026-06-05,23:00,28.63088377992807,77.26936392853577,Vikas Marg,Arterial,82,9.73,Foggy,16.9,95.8,1,1,0,30.84,High
2026-06-03,03:15,28.563008218442846,77.20606957396026,Ring Road,Highway,138,58.97,Clear,37.0,35.6,0,1,0,5.09,Moderate
2026-06-22,09:00,28.455149976736944,77.02306934669461,MG Road,Highway,319,28.45,Clear,30.0,33.8,0,1,0,10.55,High
2026-06-04,21:00,28.580079239627164,77.2276378646931,Lodi Road,Local,25,22.58,Clear,31.5,52.8,0,0,0,13.29,Moderate
2026-06-18,05:15,28.64135652182799,77.11698850225388,Outer Ring Road,Highway,123,24.58,Clear,35.3,47.7,1,1,0,12.2,Moderate
2026-06-09,22:45,28.637857465715346,77.2158899255669,Connaught Place Inner Circle,Arterial,85,26.73,Rainy,28.7,93.4,0,1,0,11.22,Moderate
2026-06-19,00:30,28.621791635670874,77.21762728744932,Connaught Place Inner Circle,Arterial,90,47.63,Clear,29.8,33.8,0,1,0,6.3,Low
2026-06-30,20:45,28.60652593280983,77.17338768233668,Sardar Patel Marg,Arterial,161,11.25,Foggy,16.0,99.7,0,1,0,26.66,High
2026-06-27,06:00,28.634623089365277,77.27834648939047,Vikas Marg,Arterial,61,35.56,Clear,37.9,32.7,0,1,0,8.44,Low
2026-06-26,13:45,28.615362698693083,77.21854948556602,Grand Trunk Road,Highway,122,80.68,Clear,33.7,51.1,0,0,0,3.72,Moderate
2026-06-14,02:30,28.62817590237923,77.21008200115219,Connaught Place Inner Circle,Arterial,73,29.11,Rainy,26.4,88.2,0,1,0,10.31,Moderate
2026-06-06,23:30,28.557375495101237,77.20003449644219,Ring Road,Highway,116,80.73,Clear,32.4,40.5,0,1,0,3.72,Low
2026-06-16,05:45,22.55492419310345,88.36006863410289,Park Street,Local,26,28.91,Clear,34.2,50.3,0,1,0,10.38,Moderate
2026-06-19,14:45,28.59859966131058,77.18354300391009,Sardar Patel Marg,Arterial,67,28.46,Rainy,24.2,96.6,0,1,0,10.54,Moderate
2026-06-11,06:30,28.618493736115887,77.20318856772278,Grand Trunk Road,Highway,166,75.38,Clear,28.4,41.6,0,1,0,3.98,Moderate
2026-06-20,18:30,28.634946035976554,77.11463034136493,Outer Ring Road,Highway,237,25.36,Clear,34.3,50.7,0,1,0,11.83,Moderate
2026-06-19,15:15,22.54628342187183,88.34595202796164,Park Street,Local,29,24.34,Clear,38.8,31.3,0,1,0,12.33,Moderate
2026-06-23,00:30,28.646101910052483,77.12273441690273,Outer Ring Road,Highway,166,57.37,Clear,37.2,43.1,0,0,0,5.23,Moderate
2026-06-20,13:00,28.589735874485946,77.17455771281546,Sardar Patel Marg,Arterial,9999,34.21,Clear,41.8,56.6,0,0,0,8.77,Moderate
2026-06-01,14:30,28.546409293018893,77.16311762195237,Nelson Mandela Marg,Arterial,51,47.12,Clear,41.8,41.2,0,0,1,6.37,Low
2026-06-18,01:45,28.617443199158448,77.21074051763868,Grand Trunk Road,Highway,136,67.99,Clear,29.8,43.7,0,0,0,4.41,Moderate
2026-06-27,18:30,28.543239396150234,77.16317421710438,Nelson Mandela Marg,Arterial,110,21.25,Clear,35.3,58.3,0,1,0,14.12,Moderate
2026-06-07,05:15,28.545730592646063,77.16951004008834,Nelson Mandela Marg,Arterial,48,35.31,Clear,39.0,43.6,0,1,0,8.5,Low
2026-06-11,08:00,28.605590463310016,77.18373040388896,Sardar Patel Marg,Arterial,141,15.24,Clear,38.9,54.3,0,0,0,19.68,Moderate
2026-06-04,11:00,28.630632300225425,77.12546784449258,Outer Ring Road,Highway,121,78.57,Clear,39.0,45.9,0,1,0,3.82,Moderate
2026-06-16,20:30,28.590010123480837,77.21899520475318,Lodi Road,Local,56,11.85,Clear,39.6,49.0,0,1,0,25.32,High
2026-06-19,05:45,22.554187582929263,88.35643822030198,Park Street,Local,28,-50.0,Clear,32.7,43.7,0,0,0,13.82,Moderate
2026-06-25,03:15,28.629242074924157,77.22080464969152,Connaught Place Inner Circle,Arterial,72,14.37,Clear,39.7,43.8,1,1,0,20.87,High
2026-06-21,00:15,28.639529962495544,77.2254345276629,Connaught Place Inner Circle,Arterial,60,26.48,Rainy,26.3,88.2,0,1,0,11.33,Moderate
2026-06-27,15:00,28.582667049880673,77.21530233156578,Lodi Road,Local,24,25.15,Clear,40.9,31.1,0,1,0,11.93,Moderate
2026-06-15,04:30,28.630881448930136,77.22599631951529,Connaught Place Inner Circle,Arterial,65,32.61,Rainy,26.5,87.6,0,1,0,9.2,Moderate
2026-06-08,20:15,28.594504345212176,77.21869477987877,Lodi Road,Local,64,12.38,Clear,31.4,48.5,0,1,0,24.23,High
2026-06-01,02:30,22.545414055767985,88.34259915989186,Park Street,Local,35,27.57,Clear,40.4,40.8,0,1,0,10.88,Moderate
2026-06-04,17:45,28.57905796515214,77.22206710848126,Lodi Road,Local,82,11.23,Clear,41.4,43.0,0,0,0,26.71,High
2026-06-28,21:30,28.45979947569964,77.0282472343148,MG Road,Highway,116,62.71,Clear,41.8,31.8,0,1,0,4.78,Low
2026-06-15,06:15,28.538297124291525,77.17269117725627,Nelson Mandela Marg,Arterial,85,28.73,Rainy,24.7,90.5,0,0,0,10.44,Moderate
2026-06-12,09:15,28.623267195630195,77.21212290085118,Grand Trunk Road,Highway,298,35.63,Clear,35.5,49.8,0,1,0,8.42,High
2026-06-07,08:45,28.632981794975365,77.12970067690013,Outer Ring Road,Highway,223,27.27,Clear,38.7,56.5,0,0,0,11.0,Moderate
2026-06-14,10:30,28.560791624570182,77.20405376405157,Ring Road,Highway,173,24.86,Rainy,24.8,99.7,0,1,0,12.07,Moderate
2026-06-27,20:00,28.633556453197457,77.21196328404783,Connaught Place Inner Circle,Arterial,107,13.26,Foggy,11.6,88.8,0,1,0,22.62,High
2026-06-10,13:30,22.550377460871445,88.35274221094114,Park Street,Local,27,24.93,Clear,35.5,56.6,0,1,0,12.03,Moderate
2026-06-12,18:00,28.627327986395258,77.21508660337639,Connaught Place Inner Circle,Arterial,167,18.54,Clear,39.7,31.4,0,1,0,16.18,Moderate
2026-06-07,22:15,28.54365265842571,77.15799070101473,Nelson Mandela Marg,Arterial,49,43.46,Clear,38.5,30.5,0,1,0,6.9,Low
2026-06-05,15:30,22.551098201716037,88.35874727027625,Park Street,Local,24,24.84,Clear,40.6,51.7,0,1,0,12.08,Moderate
2026-06-20,12:30,28.59504687523678,77.18673277439628,Sardar Patel Marg,Arterial,55,33.74,Clear,30.0,46.6,0,1,0,8.89,Moderate
2026-06-13,14:15,28.605525610466415,77.21660739252519,Grand Trunk Road,Highway,101,64.56,Clear,33.7,31.3,0,1,0,4.65,Low
2026-06-02,06:30,28.464725428592505,77.03568462714954,MG Road,Highway,157,59.47,Clear,39.8,54.2,0,0,0,5.04,Moderate
2026-06-14,08:15,28.649890102084413,77.1102401832617,Outer Ring Road,Highway,281,31.91,Clear,33.4,37.7,0,1,0,9.4,High
2026-06-16,16:45,28.59967204803051,77.16968593928792,Sardar Patel Marg,Arterial,50,,Rainy,25.2,99.6,0,0,1,9.93,Moderate
2026-06-30,17:00,28.58820692673743,77.23311451589092,Lodi Road,Local,67,6.62,Foggy,15.7,87.3,0,0,0,45.29,High
2026-06-21,09:15,28.57502101233861,77.21187350148796,Ring Road,Highway,294,25.34,Rainy,29.4,98.0,0,1,0,11.84,High
2026-06-16,04:30,28.644137842926504,77.27613308801457,Vikas Marg,Arterial,76,12.25,Clear,28.5,47.0,1,1,0,24.49,High
2026-06-14,08:15,28.5585051037825,77.21718845181722,Ring Road,Highway,297,33.08,Clear,41.7,54.9,0,1,0,9.07,High
2026-06-01,11:15,28.589400871105962,77.22339211198472,Lodi Road,Local,29,21.88,Clear,35.5,39.3,0,1,0,13.71,Moderate
2026-06-07,15:30,22.5555387768962,88.34809874187324,Park Street,Local,23,26.18,Clear,30.6,48.5,0,0,0,11.46,Moderate
2026-06-14,10:30,28.468914563279714,77.02169584711463,MG Road,Highway,200,24.84,Foggy,13.9,98.6,0,1,0,12.08,Moderate
2026-06-20,23:45,28.537172566661795,77.16216896306447,Nelson Mandela Marg,Arterial,63,,Clear,39.3,43.6,0,1,0,7.7,Low
2026-06-03,23:30,28.60374249931795,77.17828805851022,Sardar Patel Marg,Arterial,89,41.5,Clear,36.1,53.9,0,1,0,7.23,Low
2026-06-09,07:15,28.592397480252853,77.2294855067365,Lodi Road,Local,63,9.68,Clear,30.9,42.5,0,1,0,30.99,High
2026-06-18,16:30,28.603639356767054,77.16785674642378,Sardar Patel Marg,Arterial,72,24.63,Rainy,22.2,90.5,0,1,0,12.18,Moderate
2026-06-12,23:00,28.636964453549837,77.26608581540081,Vikas Marg,Arterial,77,33.21,Clear,36.1,44.0,0,1,0,9.03,Moderate
2026-06-14,12:45,28.624472054314694,77.21331874876684,Connaught Place Inner Circle,Arterial,48,23.94,Rainy,22.6,81.4,0,1,0,12.53,Moderate
2026-06-08,01:15,28.451038212774705,77.02070187507448,MG Road,Highway,135,72.94,Clear,28.5,32.1,0,1,0,4.11,Moderate
2026-06-17,19:00,28.57283680382346,77.20492374714922,Ring Road,Highway,249,28.36,Clear,36.2,47.3,0,0,0,10.58,Moderate
2026-06-14,01:15,28.461139207080382,77.03477995988746,MG Road,Highway,111,29.74,Snowy,2.7,91.0,0,0,0,10.09,Moderate
2026-06-05,04:15,28.467175919681527,77.03497992326159,MG Road,Highway,160,65.31,Clear,28.5,43.0,0,1,0,4.59,Moderate
2026-06-18,11:45,28.636631173814582,77.22117895836656,Connaught Place Inner Circle,Arterial,80,22.74,Snowy,1.1,74.0,0,1,0,13.19,Moderate
2026-06-29,07:45,28.648696102882678,77.2756598485821,Vikas Marg,Arterial,140,,Rainy,27.1,97.0,0,1,0,23.5,High
2026-06-11,04:45,28.643916033435122,77.2748545085326,Vikas Marg,Arterial,71,29.69,Rainy,29.5,91.6,0,1,0,10.1,Moderate
2026-06-02,23:30,28.621288049312124,77.223628712887,Connaught Place Inner Circle,Arterial,69,41.05,Clear,35.9,32.5,0,0,0,7.31,Low
2026-06-19,18:45,28.596958251017803,77.22989273933584,Lodi Road,Local,42,12.74,Clear,40.1,55.5,0,0,1,23.54,High
2026-06-20,07:00,28.622392949571186,77.20107194299996,Grand Trunk Road,Highway,217,35.37,Clear,34.8,41.0,0,1,0,8.48,Moderate
2026-06-09,10:30,28.631721090893723,77.1111093139453,Outer Ring Road,Highway,356,29.67,Clear,30.2,49.3,0,1,0,10.11,High
2026-06-28,20:30,22.547876318274486,88.35490568078993,Park Street,Local,42,9.41,Clear,38.4,34.2,0,0,0,31.87,High
2026-06-13,00:15,28.53546024267972,77.17033928010045,Nelson Mandela Marg,Arterial,52,36.45,Clear,33.3,45.1,0,0,0,8.23,Low
2026-06-05,08:30,28.564049999860163,77.20153698923721,Ring Road,Highway,298,22.67,Rainy,25.8,98.6,0,1,0,13.24,High
2026-06-22,20:00,999.0,77.21278936878984,Ring Road,Highway,301,5.0,Snowy,4.6,91.4,1,1,0,60.0,High
2026-06-02,22:45,22.556123778305313,88.35995611358376,Park Street,Local,29,24.18,Clear,29.0,44.5,0,1,0,12.41,Moderate
2026-06-30,20:00,28.54948779707397,77.15544359309061,Nelson Mandela Marg,Arterial,165,19.52,Clear,34.2,40.6,0,0,0,15.37,Moderate
2026-06-02,07:30,22.548762410328518,88.36025336692201,Park Street,Local,67,12.2,Clear,28.4,38.2,0,1,0,24.59,High
2026-06-17,04:45,28.57942819530054,77.22826842692487,Lodi Road,Local,34,12.52,Snowy,-3.9,87.6,0,0,0,23.96,High
2026-06-21,21:00,28.612039761775804,77.20762212974691,Grand Trunk Road,Highway,85,72.29,Clear,34.3,44.8,0,0,0,4.15,Low
2026-06-04,23:30,28.456496780510133,77.03656487827726,MG Road,Highway,137,41.51,Foggy,17.1,89.9,0,0,0,7.23,Moderate
2026-06-17,01:45,28.630826681714336,77.21324362729348,Connaught Place Inner Circle,Arterial,95,35.89,,31.0,46.6,0,0,0,8.36,Low
2026-06-13,03:30,28.585374127151308,77.23086219569488,Lodi Road,Local,19,27.64,Clear,35.3,43.0,0,1,0,10.86,Moderate
2026-06-11,19:30,28.63132842848428,77.21009455027999,Connaught Place Inner Circle,Arterial,140,19.0,Clear,39.3,36.3,0,1,0,15.79,Moderate
2026-06-24,11:45,28.597654492391875,77.23368386972918,Lodi Road,Local,29,16.72,Rainy,22.1,90.9,0,1,0,17.94,Moderate
2026-06-10,12:00,28.632070871439055,77.11915627300169,Outer Ring Road,Highway,167,47.49,Foggy,18.9,91.2,0,1,0,6.32,Moderate
2026-06-17,10:30,28.547760294981256,77.1595166216005,Nelson Mandela Marg,Arterial,9999,21.14,Clear,36.2,39.5,0,1,0,14.19,Moderate
2026-06-30,19:45,28.60183474089628,77.18037903283522,Sardar Patel Marg,Arterial,162,8.63,Snowy,,73.9,0,1,0,34.78,High
2026-06-25,23:15,28.456742975669602,77.03164621941347,MG Road,Highway,137,,Clear,33.0,35.3,0,1,0,4.48,Moderate
2026-06-01,20:15,28.614628607935792,77.21384185185117,Grand Trunk Road,Highway,360,23.74,Foggy,13.4,94.7,0,0,0,12.64,High
2026-06-15,15:45,28.63307096923041,77.27830993674233,Vikas Marg,Arterial,81,26.15,Foggy,18.8,87.4,0,1,0,11.47,Moderate
2026-06-11,09:00,28.61787453847408,77.20224561648628,Grand Trunk Road,Highway,310,27.89,Clear,28.4,41.4,0,1,0,10.76,High
2026-06-07,05:00,28.624940636685647,77.21876784880459,Connaught Place Inner Circle,Arterial,59,44.25,Clear,32.7,49.2,0,1,0,6.78,Low
2026-06-23,07:15,28.58643705731476,77.22160607202004,Lodi Road,Local,68,11.8,Clear,28.0,51.6,0,0,0,25.42,High
2026-06-10,11:45,28.605475218660928,77.21239322323267,Grand Trunk Road,Highway,143,40.17,Rainy,26.8,98.5,0,1,0,7.47,Moderate
2026-06-03,13:00,28.58923890724814,77.23423990154909,Lodi Road,Local,26,24.88,Clear,28.1,42.0,0,1,0,12.06,Moderate
2026-06-18,02:45,28.585750446582146,77.22296833418613,Lodi Road,Local,34,15.62,Rainy,24.6,80.3,0,1,0,19.21,Moderate
2026-06-01,16:45,28.45883185746871,77.03455662159203,MG Road,Highway,133,69.66,Clear,35.7,38.6,0,1,0,4.31,Moderate
2026-06-14,09:30,22.5411380628456,88.3522797452755,Park Street,Local,44,10.38,Clear,38.3,38.5,0,1,0,28.89,High
2026-06-15,03:15,28.632068922333858,77.11695128562324,Outer Ring Road,Highway,132,-50.0,Clear,32.5,50.6,0,1,0,4.18,Moderate
2026-06-14,16:00,28.643279920349194,77.12824119795643,Outer Ring Road,Highway,102,56.64,Clear,38.1,43.4,0,1,1,5.3,Low
2026-06-06,19:00,28.642616464620478,77.27740858504687,Vikas Marg,Arterial,116,18.01,Clear,34.5,39.3,0,1,0,16.66,Moderate
2026-06-08,09:00,28.46738671217517,77.02122528599298,MG Road,Highway,340,33.14,Clear,39.4,41.1,0,1,0,9.05,High
